"","AirportID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","TzDatabaseTz","Type","Source"
"4661",5892,"Ua Huka Airport","Ua Huka","French Polynesia","UAH","NTMU",-8.93611,-139.552002,160,"-9.5","U","Pacific/Marquesas","airport","OurAirports"
"4662",5893,"Mota Lava Airport","Ablow","Vanuatu","MTV","NVSA",-13.6660003662,167.712005615,63,"11","U","Pacific/Efate","airport","OurAirports"
"4663",5894,"Sola Airport","Sola","Vanuatu","SLH","NVSC",-13.8516998291,167.537002563,7,"11","U","Pacific/Efate","airport","OurAirports"
"4664",5895,"Torres Airstrip","Loh/Linua","Vanuatu","TOH","NVSD",-13.3280000687,166.638000488,75,"11","U","Pacific/Efate","airport","OurAirports"
"4665",5896,"Siwo Airport","Sangafa","Vanuatu","EAE","NVSE",-17.0902996063,168.343002319,7,"11","U","Pacific/Efate","airport","OurAirports"
"4666",5897,"Craig Cove Airport","Craig Cove","Vanuatu","CCV","NVSF",-16.264999,167.923996,69,"11","U","Pacific/Efate","airport","OurAirports"
"4667",5898,"Longana Airport","Longana","Vanuatu","LOD","NVSG",-15.3066997528,167.966995239,167,"11","U","Pacific/Efate","airport","OurAirports"
"4668",5899,"Sara Airport","Pentecost Island","Vanuatu","SSR","NVSH",-15.4708003998,168.151992798,493,"11","U","Pacific/Efate","airport","OurAirports"
"4669",5900,"Tavie Airport","Paama Island","Vanuatu","PBJ","NVSI",-16.438999176,168.257003784,160,"11","U","Pacific/Efate","airport","OurAirports"
"4670",5901,"Lamap Airport","Lamap","Vanuatu","LPM","NVSL",-16.4611228,167.829253,7,"11","U","Pacific/Efate","airport","OurAirports"
"4671",5902,"Lamen Bay Airport","Lamen Bay","Vanuatu","LNB","NVSM",-16.5841999054,168.158996582,7,"11","U","Pacific/Efate","airport","OurAirports"
"4672",5903,"Maewo-Naone Airport","Maewo Island","Vanuatu","MWF","NVSN",-15,168.082992554,509,"11","U","Pacific/Efate","airport","OurAirports"
"4673",5904,"Lonorore Airport","Lonorore","Vanuatu","LNE","NVSO",-15.8655996323,168.17199707,43,"11","U","Pacific/Efate","airport","OurAirports"
"4674",5905,"Norsup Airport","Norsup","Vanuatu","NUS","NVSP",-16.0797,167.401001,23,"11","U","Pacific/Efate","airport","OurAirports"
"4675",5906,"Gaua Island Airport","Gaua Island","Vanuatu","ZGU","NVSQ",-14.2180995941,167.587005615,100,"11","U","Pacific/Efate","airport","OurAirports"
"4676",5907,"Redcliffe Airport","Redcliffe","Vanuatu","RCL","NVSR",-15.4720001221,167.835006714,36,"11","U","Pacific/Efate","airport","OurAirports"
"4677",5908,"Santo Pekoa International Airport","Santo","Vanuatu","SON","NVSS",-15.5050001144,167.220001221,184,"11","U","Pacific/Efate","airport","OurAirports"
"4678",5909,"Tongoa Airport","Tongoa Island","Vanuatu","TGH","NVST",-16.8910999298,168.550994873,443,"11","U","Pacific/Efate","airport","OurAirports"
"4679",5910,"Uléi Airport","Ambryn Island","Vanuatu","ULB","NVSU",-16.3297,168.3011,170,"11","U","Pacific/Efate","airport","OurAirports"
"4680",5911,"Valesdir Airport","Valesdir","Vanuatu","VLS","NVSV",-16.7961006165,168.177001953,10,"11","U","Pacific/Efate","airport","OurAirports"
"4681",5912,"Southwest Bay Airport","Malekula Island","Vanuatu","SWJ","NVSX",-16.4864,167.4472,68,"11","U","Pacific/Efate","airport","OurAirports"
"4682",5913,"North West Santo Airport","Olpoi","Vanuatu","OLJ","NVSZ",-14.8816995621,166.557998657,50,"11","U","Pacific/Efate","airport","OurAirports"
"4683",5914,"Aneityum Airport","Anelghowhat","Vanuatu","AUY","NVVA",-20.2492008209,169.770996094,7,"11","U","Pacific/Efate","airport","OurAirports"
"4684",5915,"Aniwa Airport","Aniwa","Vanuatu","AWD","NVVB",-19.2346,169.6009,69,"11","U","Pacific/Efate","airport","OurAirports"
"4685",5916,"Dillon's Bay Airport","Dillon's Bay","Vanuatu","DLY","NVVD",-18.7693996429,169.00100708,630,"11","U","Pacific/Efate","airport","OurAirports"
"4686",5917,"Futuna Airport","Futuna Island","Vanuatu","FTA","NVVF",-19.5163993835,170.231994629,95,"11","U","Pacific/Efate","airport","OurAirports"
"4687",5918,"Ipota Airport","Ipota","Vanuatu","IPA","NVVI",-18.856389,169.283333,23,"11","U","Pacific/Efate","airport","OurAirports"
"4688",5919,"Tiga Airport","Tiga","New Caledonia","TGJ","NWWA",-21.0960998535156,167.804000854492,128,"11","U","Pacific/Noumea","airport","OurAirports"
"4689",5920,"Île Art - Waala Airport","Waala","New Caledonia","BMY","NWWC",-19.7206001281738,163.660995483398,306,"11","U","Pacific/Noumea","airport","OurAirports"
"4690",5921,"Île des Pins Airport","Île des Pins","New Caledonia","ILP","NWWE",-22.5888996124268,167.455993652344,315,"11","U","Pacific/Noumea","airport","OurAirports"
"4691",5922,"Fayzabad Airport","Faizabad","Afghanistan","FBD","OAFZ",37.121101,70.518097,3872,"4.5","U","Asia/Kabul","airport","OurAirports"
"4692",5924,"Dawadmi Domestic Airport","Dawadmi","Saudi Arabia","\N","OEDW",24.5,44.4000015258789,3429,"3","U","Asia/Riyadh","airport","OurAirports"
"4693",5925,"Al-Jawf Domestic Airport","Al-Jawf","Saudi Arabia","AJF","OESK",29.7851009368896,40.0999984741211,2261,"3","U","Asia/Riyadh","airport","OurAirports"
"4694",5926,"Wadi Al Dawasir Airport","Wadi-al-dawasir","Saudi Arabia","WAE","OEWD",20.5042991638,45.1996002197,2062,"3","U","Asia/Riyadh","airport","OurAirports"
"4695",5927,"Khoram Abad Airport","Khorram Abad","Iran","KHD","OICK",33.4353981018066,48.282901763916,3782,"3.5","E","Asia/Tehran","airport","OurAirports"
"4696",5928,"Bam Airport","Bam","Iran","BXR","OIKM",29.0841999053955,58.4500007629395,3231,"3.5","E","Asia/Tehran","airport","OurAirports"
"4697",5929,"Rafsanjan Airport","Rafsanjan","Iran","RJN","OIKR",30.297700881958,56.0511016845703,5298,"3.5","E","Asia/Tehran","airport","OurAirports"
"4698",5930,"Bojnord Airport","Bojnourd","Iran","BJB","OIMN",37.4930000305176,57.3082008361816,3499,"3.5","E","Asia/Tehran","airport","OurAirports"
"4699",5931,"Sabzevar National Airport","Sabzevar","Iran","AFZ","OIMS",36.168098449707,57.5951995849609,3010,"3.5","E","Asia/Tehran","airport","OurAirports"
"4700",5932,"Noshahr Airport","Noshahr","Iran","NSH","OINN",36.6632995605469,51.4646987915039,-61,"3.5","E","Asia/Tehran","airport","OurAirports"
"4701",5933,"Dasht-e Naz Airport","Dasht-e-naz","Iran","SRY","OINZ",36.635799408,53.1935997009,35,"3.5","E","Asia/Tehran","airport","OurAirports"
"4702",5934,"Lar Airport","Lar","Iran","LRR","OISL",27.6746997833,54.3833007812,2641,"3.5","E","Asia/Tehran","airport","OurAirports"
"4703",5935,"Ardabil Airport","Ardabil","Iran","ADU","OITL",38.3256988525,48.4244003296,4315,"3.5","E","Asia/Tehran","airport","OurAirports"
"4704",5936,"Urmia Airport","Uromiyeh","Iran","OMH","OITR",37.6680984497,45.0686988831,4343,"3.5","E","Asia/Tehran","airport","OurAirports"
"4705",5937,"Al Ain International Airport","Al Ain","United Arab Emirates","AAN","OMAL",24.2616996765137,55.6091995239258,869,"4","U","Asia/Dubai","airport","OurAirports"
"4706",5938,"Bannu Airport","Bannu","Pakistan","BNP","OPBN",32.9729,70.527901,1325,"5","N","Asia/Karachi","airport","OurAirports"
"4707",5939,"Bahawalpur Airport","Bahawalpur","Pakistan","BHV","OPBW",29.3481006622314,71.7180023193359,392,"5","N","Asia/Karachi","airport","OurAirports"
"4708",5940,"Chitral Airport","Chitral","Pakistan","CJL","OPCH",35.8866004943848,71.8005981445312,4920,"5","N","Asia/Karachi","airport","OurAirports"
"4709",5941,"Dalbandin Airport","Dalbandin","Pakistan","DBA","OPDB",28.8782997131,64.3998031616,2800,"5","N","Asia/Karachi","airport","OurAirports"
"4710",5942,"Dera Ghazi Khan Airport","Dera Ghazi Khan","Pakistan","DEA","OPDG",29.9610004425049,70.4859008789062,492,"5","N","Asia/Karachi","airport","OurAirports"
"4711",5943,"Dera Ismael Khan Airport","Dera Ismael Khan","Pakistan","DSK","OPDI",31.9094009399414,70.896598815918,594,"5","N","Asia/Karachi","airport","OurAirports"
"4712",5944,"Jiwani Airport","Jiwani","Pakistan","JIW","OPJI",25.0678005219,61.8054008484,186,"5","N","Asia/Karachi","airport","OurAirports"
"4713",5945,"Hyderabad Airport","Hyderabad","Pakistan","HDD","OPKD",25.3181,68.366096,130,"5","N","Asia/Karachi","airport","OurAirports"
"4714",5946,"Khuzdar Airport","Khuzdar","Pakistan","KDD","OPKH",27.790599823,66.6473007202,4012,"5","N","Asia/Karachi","airport","OurAirports"
"4715",5947,"Ormara Airport","Ormara Raik","Pakistan","ORW","OPOR",25.2747001648,64.5859985352,10,"5","N","Asia/Karachi","airport","OurAirports"
"4716",5948,"Parachinar Airport","Parachinar","Pakistan","PAJ","OPPC",33.9020996094,70.0716018677,5800,"5","N","Asia/Karachi","airport","OurAirports"
"4717",5949,"Skardu Airport","Skardu","Pakistan","KDU","OPSD",35.3354988098145,75.536003112793,7316,"5","N","Asia/Karachi","airport","OurAirports"
"4718",5950,"Sehwan Sharif Airport","Sehwan Sharif","Pakistan","SYW","OPSN",26.4731006622314,67.7172012329102,121,"5","N","Asia/Karachi","airport","OurAirports"
"4719",5951,"Turbat International Airport","Turbat","Pakistan","TUK","OPTU",25.986400604248,63.030200958252,498,"5","N","Asia/Karachi","airport","OurAirports"
"4720",5952,"Sulaymaniyah International Airport","Sulaymaniyah","Iraq","ISU","ORSU",35.5617485046,45.3167381287,2494,"3","U","Asia/Baghdad","airport","OurAirports"
"4721",5953,"Kamishly Airport","Kamishly","Syria","KAC","OSKL",37.0205993652344,41.1913986206055,1480,"2","E","Asia/Damascus","airport","OurAirports"
"4722",5954,"Sayun International Airport","Sayun Intl","Yemen","GXF","OYSY",15.9660997391,48.7882995605,2097,"3","U","Asia/Aden","airport","OurAirports"
"4723",5955,"Bahia Piña Airport","Bahia Piña","Panama","BFQ","\N",7.583,-78.2,14,"-5","U","America/Panama","airport","User"
"4724",5956,"EL Real Airport","El Real","Panama","ELE","\N",8.133,-77.7,57,"-5","U","America/Panama","airport","User"
"4725",5957,"Contadora Airport","Contadora Island","Panama","OTD","\N",8.62876,-79.0347,14,"-5","U","America/Panama","airport","User"
"4726",5958,"Sambu Airport","Boca de Sábalo","Panama","SAX","\N",8.017,-78.2,32,"-5","U","America/Panama","airport","User"
"4727",5959,"Adak Airport","Adak Island","United States","ADK","PADK",51.8779983520508,-176.64599609375,18,"-10","A","America/Adak","airport","OurAirports"
"4728",5960,"Gustavus Airport","Gustavus","United States","GST","PAGS",58.4253006,-135.7070007,35,"-9","A","America/Anchorage","airport","OurAirports"
"4729",5961,"Skagway Airport","Skagway","United States","SGY","PAGY",59.4600982666016,-135.315994262695,44,"-9","A","America/Anchorage","airport","OurAirports"
"4730",5962,"Holy Cross Airport","Holy Cross","United States","HCR","PAHC",62.1883010864258,-159.774993896484,70,"-9","A","America/Anchorage","airport","OurAirports"
"4731",5963,"Haines Airport","Haines","United States","HNS","PAHN",59.2438011169434,-135.524002075195,15,"-9","A","America/Anchorage","airport","OurAirports"
"4732",5964,"Kalskag Airport","Kalskag","United States","KLG","PALG",61.5363006591797,-160.341003417969,55,"-9","A","America/Anchorage","airport","OurAirports"
"4733",5965,"McGrath Airport","Mcgrath","United States","MCG","PAMC",62.95289993,-155.6060028,341,"-9","A","America/Anchorage","airport","OurAirports"
"4734",5966,"Mountain Village Airport","Mountain Village","United States","MOU","PAMO",62.095401763916,-163.682006835938,337,"-9","A","America/Anchorage","airport","OurAirports"
"4735",5967,"Aniak Airport","Aniak","United States","ANI","PANI",61.581600189209,-159.542999267578,88,"-9","A","America/Anchorage","airport","OurAirports"
"4736",5968,"Chevak Airport","Chevak","United States","VAK","PAVA",61.5409,-165.6005,75,"-9","A","America/Anchorage","airport","OurAirports"
"4737",5969,"Wrangell Airport","Wrangell","United States","WRG","PAWG",56.48429871,-132.3699951,49,"-9","A","America/Anchorage","airport","OurAirports"
"4738",5970,"Tadji Airport","Aitape","Papua New Guinea","ATP","\N",-3.18985,142.43,48,"10","U","Pacific/Port_Moresby","airport","User"
"4739",5971,"Gasmata Island Airport","Gasmata Island","Papua New Guinea","GMI","\N",-6.27111,150.331,23,"10","U","Pacific/Port_Moresby","airport","User"
"4740",5972,"Ihu Airport","Ihu","Papua New Guinea","IHU","\N",-7.89756,145.396,47,"10","U","Pacific/Port_Moresby","airport","User"
"4741",5973,"Nissan Island Airport","Nissan Island","Papua New Guinea","IIS","\N",-4.49972,154.226,52,"10","U","Pacific/Port_Moresby","airport","User"
"4742",5974,"Jacquinot Bay Airport","Jacquinot Bay","Papua New Guinea","JAQ","\N",-5.6525,151.507,136,"10","U","Pacific/Port_Moresby","airport","User"
"4743",5975,"Kandrian Airport","Kandrian","Papua New Guinea","KDR","\N",-6.183,149.533,280,"10","U","Pacific/Port_Moresby","airport","User"
"4744",5976,"Kokoda Airport","Kokoda","Papua New Guinea","KKD","\N",-8.88468,147.731,1240,"10","U","Pacific/Port_Moresby","airport","User"
"4745",5977,"Kamusi Airport","Kamusi","Papua New Guinea","KUY","\N",-7.42035,143.122,0,"10","U","Pacific/Port_Moresby","airport","User"
"4746",5978,"Lake Murray Airport","Lake Murray","Papua New Guinea","LMY","\N",-7.00992,141.494,52,"10","U","Pacific/Port_Moresby","airport","User"
"4747",5979,"Londolovit Airport","Londolovit","Papua New Guinea","LNV","\N",-3.04361,152.629,167,"10","U","Pacific/Port_Moresby","airport","User"
"4748",5980,"Losuia Airport","Losuia","Papua New Guinea","LSA","\N",-8.50582,151.081,27,"10","U","Pacific/Port_Moresby","airport","User"
"4749",5981,"Obo Airport","Obo","Papua New Guinea","OBX","\N",-7.583,141.317,29,"10","U","Pacific/Port_Moresby","airport","User"
"4750",5982,"Balimo Airport","Balimo","Papua New Guinea","OPU","AYBM",-8.05000019073,142.932998657,51,"10","U","Pacific/Port_Moresby","airport","OurAirports"
"4751",5983,"Suki Airport","Suki","Papua New Guinea","SKC","\N",-8.033,141.717,24,"10","U","Pacific/Port_Moresby","airport","User"
"4752",5984,"Tufi Airport","Tufi","Papua New Guinea","TFI","\N",-9.07595,149.32,85,"10","U","Pacific/Port_Moresby","airport","User"
"4753",5985,"Nuku Airport","Nuku","Papua New Guinea","UKU","\N",-3.667,142.483,750,"10","U","Pacific/Port_Moresby","airport","User"
"4754",5986,"Baimuru Airport","Baimuru","Papua New Guinea","VMU","AYBA",-7.49686002731,144.819900513,27,"10","U","Pacific/Port_Moresby","airport","OurAirports"
"4755",5987,"Wipim Airport","Wipim","Papua New Guinea","WPM","\N",-8.78822,142.882,173,"10","U","Pacific/Port_Moresby","airport","User"
"4756",5988,"El Nido Airport","El Nido","Philippines","ENI","\N",11.202,119.417,0,"8","N","Asia/Manila","airport","User"
"4757",5989,"Kalaupapa Airport","Molokai","United States","LUP","PHLU",21.21100044,-156.973999,24,"-10","A","Pacific/Honolulu","airport","OurAirports"
"4758",5990,"Eniwetok Airport","Eniwetok Atoll","Marshall Islands","ENT","PKMA",11.3407001495361,162.328002929688,13,"12","U","Pacific/Majuro","airport","OurAirports"
"4759",5991,"Matsu Nangan Airport","Matsu Islands","Taiwan","LZN","RCFG",26.1598,119.958,232,"8","U","Asia/Taipei","airport","OurAirports"
"4760",5992,"Hengchun Airport","Hengchun","Taiwan","HCN","RCKW",22.0410995483398,120.730003356934,46,"8","U","Asia/Taipei","airport","OurAirports"
"4761",5993,"Matsu Beigan Airport","Matsu Islands","Taiwan","MFK","RCMT",26.224199,120.002998,41,"8","U","Asia/Taipei","airport","OurAirports"
"4762",5994,"Kushiro Airport","Kushiro","Japan","KUH","RJCK",43.0410003662,144.192993164,327,"9","U","Asia/Tokyo","airport","OurAirports"
"4763",5995,"Okadama Airport","Sapporo","Japan","OKD","RJCO",43.117447,141.38134,25,"9","U","Asia/Tokyo","airport","OurAirports"
"4764",5996,"Saga Airport","Saga","Japan","HSG","RJFS",33.1497001648,130.302001953,6,"9","N","Asia/Tokyo","airport","OurAirports"
"4765",5997,"Nagoya Airport","Nagoya","Japan","NKM","RJNA",35.2550010681152,136.92399597168,52,"9","U","Asia/Tokyo","airport","OurAirports"
"4766",5998,"Iwami Airport","Iwami","Japan","IWJ","RJOW",34.676399231,131.789993286,184,"9","U","Asia/Tokyo","airport","OurAirports"
"4767",5999,"Fukushima Airport","Fukushima","Japan","FKS","RJSF",37.2274017333984,140.430999755859,1221,"9","U","Asia/Tokyo","airport","OurAirports"
"4768",6000,"Odate Noshiro Airport","Odate Noshiro","Japan","ONJ","RJSR",40.1918983459,140.371002197,292,"9","U","Asia/Tokyo","airport","OurAirports"
"4769",6001,"Shonai Airport","Shonai","Japan","SYO","RJSY",38.8121986389,139.787002563,86,"9","U","Asia/Tokyo","airport","OurAirports"
"4770",6002,"Miyakejima Airport","Miyakejima","Japan","MYE","RJTQ",34.073600769,139.559997559,67,"9","U","Asia/Tokyo","airport","OurAirports"
"4771",6003,"Kunsan Air Base","Kunsan","South Korea","KUV","RKJK",35.9038009643555,126.615997314453,29,"9","U","Asia/Seoul","airport","OurAirports"
"4772",6004,"Mokpo Heliport","Mokpo","South Korea","MPK","RKJM",34.7588996887,126.379997253,23,"9","U","Asia/Seoul","airport","OurAirports"
"4773",6005,"Wonju/Hoengseong Air Base (K-38/K-46)","Wonju","South Korea","WJU","RKNW",37.441201,127.963858,329,"9","U","Asia/Seoul","airport","OurAirports"
"4774",6006,"Yangyang International Airport","Sokcho / Gangneung","South Korea","YNY","RKNY",38.061298,128.669006,241,"9","U","Asia/Seoul","airport","OurAirports"
"4775",6007,"Sacheon Air Base/Airport","Sacheon","South Korea","HIN","RKPS",35.088591,128.071747,25,"9","U","Asia/Seoul","airport","OurAirports"
"4776",6008,"Cheongju International Airport/Cheongju Air Base (K-59/G-513)","Chongju","South Korea","CJJ","RKTU",36.717008,127.498741,191,"9","U","Asia/Seoul","airport","OurAirports"
"4777",6009,"Subic Bay International Airport","Olongapo City","Philippines","SFS","RPLB",14.7944002151489,120.271003723145,64,"8","N","Asia/Manila","airport","OurAirports"
"4778",6010,"Cuyo Airport","Cuyo","Philippines","CYU","RPLO",10.858099937439,121.069000244141,0,"8","N","Asia/Manila","airport","OurAirports"
"4779",6011,"Rajah Buayan Air Base","General Santos City","Philippines","\N","RPMB",6.10644006729,125.23500061,28,"8","N","Asia/Manila","airport","OurAirports"
"4780",6012,"Camiguin Airport","Camiguin","Philippines","CGM","RPMH",9.25352001190186,124.707000732422,53,"8","N","Asia/Manila","airport","OurAirports"
"4781",6013,"Jolo Airport","Jolo","Philippines","JOL","RPMJ",6.05366992950439,121.011001586914,118,"8","N","Asia/Manila","airport","OurAirports"
"4782",6014,"Sanga Sanga Airport","Sanga Sanga","Philippines","TWT","RPMN",5.046991,119.742996,15,"8","N","Asia/Manila","airport","OurAirports"
"4783",6016,"Surigao Airport","Sangley Point","Philippines","SUG","RPMS",9.75583832563,125.480947495,20,"8","N","Asia/Manila","airport","OurAirports"
"4784",6017,"Tandag Airport","Tandag","Philippines","TDG","RPMW",9.07211017608643,126.170997619629,16,"8","N","Asia/Manila","airport","OurAirports"
"4785",6018,"Naga Airport","Naga","Philippines","WNP","RPUN",13.5848999023438,123.269996643066,142,"8","N","Asia/Manila","airport","OurAirports"
"4786",6019,"Basco Airport","Basco","Philippines","BSO","RPUO",20.4513,121.980003,291,"8","N","\N","airport","OurAirports"
"4787",6020,"San Fernando Airport","San Fernando","Philippines","SFE","RPUS",16.5956001281738,120.303001403809,13,"8","N","Asia/Manila","airport","OurAirports"
"4788",6021,"Tuguegarao Airport","Tuguegarao","Philippines","TUG","RPUT",17.6433676823,121.733150482,70,"8","N","Asia/Manila","airport","OurAirports"
"4789",6022,"Virac Airport","Virac","Philippines","VRC","RPUV",13.5763998031616,124.206001281738,121,"8","N","Asia/Manila","airport","OurAirports"
"4790",6023,"Calbayog Airport","Calbayog City","Philippines","CYP","RPVC",12.072699546814,124.544998168945,12,"8","N","Asia/Manila","airport","OurAirports"
"4791",6024,"Catarman National Airport","Catarman","Philippines","CRM","RPVF",12.5024003982544,124.636001586914,6,"8","N","Asia/Manila","airport","OurAirports"
"4792",6025,"Moises R. Espinosa Airport","Masbate","Philippines","MBT","RPVJ",12.369682,123.630095,49,"8","N","Asia/Manila","airport","OurAirports"
"4793",6026,"Roxas Airport","Roxas City","Philippines","RXS","RPVR",11.5977001190186,122.751998901367,10,"8","N","Asia/Manila","airport","OurAirports"
"4794",6027,"General Enrique Mosconi Airport","Tartagal","Argentina","TTG","SAST",-22.619600296,-63.7937011719,1472,"-3","N","America/Argentina/Salta","airport","OurAirports"
"4795",6028,"Las Heras Airport","Las Heras","Argentina","LHS","SAVH",-46.5382995605,-68.9653015137,1082,"-3","N","America/Argentina/Rio_Gallegos","airport","OurAirports"
"4796",6029,"Antoine de Saint Exupéry Airport","San Antonio Oeste","Argentina","OES","SAVN",-40.7512,-65.0343,85,"-3","N","America/Argentina/Salta","airport","OurAirports"
"4797",6030,"Lago Argentino Airport","El Calafate","Argentina","ING","SAWA",-50.336102,-72.248596,732,"-3","N","America/Argentina/Rio_Gallegos","airport","OurAirports"
"4798",6031,"Gobernador Gregores Airport","Gobernador Gregores","Argentina","GGS","SAWR",-48.7831,-70.150002,356,"-3","N","America/Argentina/Rio_Gallegos","airport","OurAirports"
"4799",6032,"Santa Teresita Airport","Santa Teresita","Argentina","SST","SAZL",-36.5423,-56.7218,9,"-3","N","America/Buenos_Aires","airport","OurAirports"
"4800",6033,"Necochea Airport","Necochea","Argentina","NEC","SAZO",-38.4831,-58.8172,72,"-3","N","America/Buenos_Aires","airport","OurAirports"
"4801",6034,"Orlando Bezerra de Menezes Airport","Juazeiro Do Norte","Brazil","JDO","SBJU",-7.21895980835,-39.2700996399,1392,"-3","S","America/Fortaleza","airport","OurAirports"
"4802",6036,"Coronel Horácio de Mattos Airport","Lençóis","Brazil","LEC","SBLE",-12.4822998047,-41.2770004272,1676,"-3","S","America/Fortaleza","airport","OurAirports"
"4803",6037,"Macaé Airport","Macaé","Brazil","MEA","SBME",-22.343000412,-41.7659988403,8,"-3","S","America/Sao_Paulo","airport","OurAirports"
"4804",6038,"Frank Miloye Milenkowichi–Marília State Airport","Marília","Brazil","MII","SBML",-22.1968994141,-49.926399231,2122,"-3","S","America/Sao_Paulo","airport","OurAirports"
"4805",6039,"Vitória da Conquista Airport","Vitória Da Conquista","Brazil","VDC","SBQV",-14.8627996445,-40.8630981445,3002,"-3","S","America/Fortaleza","airport","OurAirports"
"4806",6040,"Santa Maria Airport","Santa Maria","Brazil","RIA","SBSM",-29.711399,-53.688202,287,"-3","S","America/Sao_Paulo","airport","OurAirports"
"4807",6041,"Toledo Airport","Toledo","Brazil","TOW","SBTD",-24.6863,-53.697498,1843,"-3","S","America/Sao_Paulo","airport","OurAirports"
"4808",6042,"Ricardo García Posada Airport","El Salvador","Chile","ESR","SCES",-26.3111000061035,-69.7651977539062,5240,"-4","S","America/Santiago","airport","OurAirports"
"4809",6043,"Pucón Airport","Pucon","Chile","ZPC","SCPC",-39.2928009033203,-71.915901184082,853,"-4","S","America/Santiago","airport","OurAirports"
"4810",6044,"Sorocaba Airport","Sorocaba","Brazil","SOD","SDCO",-23.478001,-47.490002,2077,"-3","S","America/Sao_Paulo","airport","OurAirports"
"4811",6045,"San Cristóbal Airport","San Cristóbal","Ecuador","SCY","SEST",-0.910206,-89.617401,62,"-6","U","Pacific/Galapagos","airport","OurAirports"
"4812",6046,"Camilo Ponce Enriquez Airport","La Toma (Catamayo)","Ecuador","LOH","SETM",-3.99589,-79.371902,4056,"-5","U","America/Guayaquil","airport","OurAirports"
"4813",6047,"General Rivadeneira Airport","Esmeraldas","Ecuador","ESM","SETN",0.978519022464752,-79.6266021728516,32,"-5","U","America/Guayaquil","airport","OurAirports"
"4814",6048,"Port Stanley Airport","Stanley","Falkland Islands","PSY","SFAL",-51.685699462891,-57.777599334717,75,"-3","U","Atlantic/Stanley","airport","OurAirports"
"4815",6049,"Santa Ana Airport","Cartago","Colombia","CRC","SKGO",4.75818,-75.9557,2979,"-5","U","America/Bogota","airport","OurAirports"
"4816",6050,"La Jagua Airport","Garzón","Colombia","\N","SKGZ",2.1464,-75.6944,2620,"-5","U","America/Bogota","airport","OurAirports"
"4817",6051,"Caucaya Airport","Puerto Leguízamo","Colombia","LQM","SKLG",-0.182278,-74.7708,573,"-5","U","America/Bogota","airport","OurAirports"
"4818",6052,"La Pedrera Airport","La Pedrera","Colombia","LPD","SKLP",-1.32861,-69.5797,590,"-5","U","America/Bogota","airport","OurAirports"
"4819",6053,"Reyes Murillo Airport","Nuquí","Colombia","NQU","SKNQ",5.6964,-77.2806,12,"-5","U","America/Bogota","airport","OurAirports"
"4820",6054,"Obando Airport","Puerto Inírida","Colombia","PDA","SKPD",3.85353,-67.9062,460,"-5","U","America/Bogota","airport","OurAirports"
"4821",6055,"El Yopal Airport","Yopal","Colombia","EYP","SKYP",5.31911,-72.384,1028,"-5","U","America/Bogota","airport","OurAirports"
"4822",6056,"Capitán de Av. Emilio Beltrán Airport","Guayaramerín","Bolivia","GYA","SLGY",-10.820599556,-65.3455963135,557,"-4","U","America/La_Paz","airport","OurAirports"
"4823",6057,"Puerto Rico Airport","Puerto Rico/Manuripi","Bolivia","PUR","SLPR",-11.107663,-67.551155,597,"-4","U","America/La_Paz","airport","OurAirports"
"4824",6058,"Capitán Av. Selin Zeitun Lopez Airport","Riberalta","Bolivia","RIB","SLRI",-11,-66,462,"-4","U","America/La_Paz","airport","OurAirports"
"4825",6059,"Reyes Airport","Reyes","Bolivia","REY","SLRY",-14.3044,-67.353401,935,"-4","U","America/La_Paz","airport","OurAirports"
"4826",6060,"Capitán Av. German Quiroga G. Airport","San Borja","Bolivia","SRJ","SLSB",-14.8591995239258,-66.7375030517578,633,"-4","U","America/La_Paz","airport","OurAirports"
"4827",6061,"Zorg en Hoop Airport","Paramaribo","Suriname","ORG","SMZO",5.81108,-55.190701,10,"-3","U","America/Paramaribo","airport","OurAirports"
"4828",6062,"Mucuri Airport","Mucuri","Brazil","MVS","SNMU",-18.048900604248,-39.864200592041,276,"-3","S","America/Fortaleza","airport","OurAirports"
"4829",6063,"Boorama Airport","Boorama","Somalia","BXX","\N",9.933,43.15,0,"3","U","Africa/Mogadishu","airport","User"
"4830",6064,"Gatokae Airport","Gatokae","Solomon Islands","GTA","\N",-8.75,158.2,0,"11","U","Pacific/Guadalcanal","airport","User"
"4831",6065,"Caballococha Airport","Caballococha","Peru","\N","SPBC",-3.91686010361,-70.5082015991,328,"-5","U","America/Lima","airport","OurAirports"
"4832",6066,"Mayor General FAP Armando Revoredo Iglesias Airport","Cajamarca","Peru","CJA","SPJR",-7.13918018341064,-78.4894027709961,8781,"-5","U","America/Lima","airport","OurAirports"
"4833",6067,"Alferez Fap David Figueroa Fernandini Airport","Huánuco","Peru","HUU","SPNC",-9.87880992889404,-76.2048034667969,6070,"-5","U","America/Lima","airport","OurAirports"
"4834",6068,"Maria Reiche Neuman Airport","Nazca","Peru","NZC","SPZA",-14.8540000916,-74.9615020752,1860,"-5","U","America/Lima","airport","OurAirports"
"4835",6069,"Santa Rosa Airport","Santa Rosa","Brazil","SRA","SSZR",-27.9067,-54.520401,984,"-3","S","America/Sao_Paulo","airport","OurAirports"
"4836",6070,"El Jagüel / Punta del Este Airport","Maldonado","Uruguay","\N","SUPE",-34.9169998169,-54.9169998169,66,"-3","S","America/Montevideo","airport","OurAirports"
